full_text;clean_text;sentiment;confidence;label_final
terus kenapa bapak TDK meragukan nasionalisme para k0rup. aku punya banyak uang mau pindah jugalah pak.;terus kenapa bapak tidak meragukan nasionalisme para krup aku punya banyak uang mau pindah jugalah pak;positif;5869;negatif
wish i could do that;wish i could do that;netral;587;netral
ingfo mas;ingfo mas;netral;5871;netral
"up up up
#kaburajadulu
#diindogadaharapan";up up up kaburajadulu diindogadaharapan;netral;5871;netral
emyu untuk 270 jT org jirr 😹😹;emyu untuk jt org jirr;negatif;5874;netral
@Jkongseong WKWK INI DIA REKAN MEJA SEBELAH GUE. Besok kalo rendernya ngulang lagi dari nol kita tinggalin buat golf padel pulang tidur terus balik ngantor lagi aja yuk? Alias #kaburajadulu. Ketagihan ngga bro waktu nonton film itu?;wkwk ini dia rekan meja sebelah saya besok kalau rendernya ngulang lagi dari nol kita tinggalin buat golf padel pulang tidur terus balik ngantor lagi saja yuk alias kaburajadulu ketagihan tidak saudara laki-laki waktu nonton film itu;negatif;5876;netral
it saddens me the fact that orang Indo jadi ga percaya dengan kompetensi dokter dalam negeri. padahal alasan dibalik kenapa dokter ga sanggup ya karena ada aturan pemerintah sistem asuransi/bpjs dan aturan tidak tertulis lainnya yang harus diiyain.;it saddens me the fact that orang indo jadi ga percaya dengan kompetensi dokter dalam negeri padahal alasan dibalik kenapa dokter ga sanggup iya karena ada aturan pemerintah sistem asuransi bpjs dan aturan tidak tertulis lainnya yang harus diiyain;negatif;5876;negatif
what you do for your country?? nothing???;what you do for your country nothing;netral;5877;negatif
@baseconvo Sejak ikut #kaburajadulu sama mas suami I basically only have him tapi gpp I m honestly happy karena he s like an all in one package. Dikenalin sih ke istri temen temennya tapi tetep aja I can t really get close;sejak ikut kaburajadulu sama mas suami i basically only have him tapi tidak apa-apa i m honestly bahagia karena he s like an all in one package dikenalin sih ke istri teman temennya tapi tetep saja i belum t really get close;positif;5877;positif
Kucingnya ikut tren #KaburAjaDulu;kucingnya ikut trend kaburajadulu;positif;5877;netral
@yoyen Kalau bisa meras uang pajak rakyat emang bisa sejauh itu #KaburAjaDulu nya. Bahkan sampai nyewa hotel di Paris. Wow;kalau bisa meras uang pajak rakyat emang bisa sejauh itu kaburajadulu nya bahkan sampai nyewa hotel di paris wow;negatif;5878;negatif
@learnuri Saat ini sih DPR kak kalau engga ya #KaburAjaDulu ;saat ini sih dpr kak kalau engga iya kaburajadulu;negatif;5879;negatif
tpp skali demi kemanusiaan yg ADIL dan beradab😌;tpp skali demi kemanusiaan yang adil dan beradab;netral;5879;netral
@hemoonali @grok Pemerintah bikin Danantara bukan karena ga percaya pasar modal tapi buat strategi investasi yang dukung prioritas negara kayak pertumbuhan ekonomi 8%. Danantara sebagai sovereign wealth fund kerja bareng pasar modal bukan gantiin. Tapi ada kontroversi soal tata kelola;pemerintah bikin danantara bukan karena ga percaya pasar modal tapi buat strategi investasi yang dukung prioritas negara kayak pertumbuhan ekonomi danantara sebagai sovereign wealth fund kerja bareng pasar modal bukan gantiin tapi ada kontroversi soal tata kelola;netral;5879;positif
@salam4jari Setidaknya kalo mau copot investor asing kembalikan dulu kepercayaan rakyat u/ kembali ke produk pemerintah benahi produknya sampai bner² bisa bersaing sama produk swasta untung² bisa mengungguli. Rakyat tu ga sebodoh itu kalo kualitasnya memang baik rakyat bisa percaya lagi;setidaknya kalau mau copot investor asing kembalikan dulu kepercayaan rakyat kamu kembali ke produk pemerintah benahi produknya sampai bner² bisa bersaing sama produk swasta untung² bisa mengungguli rakyat tu ga sebodoh itu kalau kualitasnya memang baik rakyat bisa percaya lagi;negatif;5879;negatif
mo gasssss jo, mar nnti klo jdi wanita kaya dlusss🤣😭;mau gasssss jo mar nnti kalau jadi wanita kaya dlusss;positif;5881;netral
@BarcaaInside jika barca menang dan juara la liga maka aku akan makin ambis belajar buat #kaburajadulu;jika barca menang dan juara lah liga maka aku akan makin ambis belajar buat kaburajadulu;negatif;5881;netral
menurut loe solusinya gmn suhu;menurut kamu solusinya gmn suhu;netral;5882;negatif
Sometime kita lupa luar biasanya kerja sama itu adalah warisan luhur kita. Mari implementasikan dalam kehidupan sehari-hari untuk jaga negeri dan realisasikan kemakmuran kolektif. Bersatu Jaga Negeri https://t.co/Tpeb3lnnoO;sometime kita lupa luar biasanya kerja sama itu adalah warisan luhur kita mari implementasikan dalam kehidupan sehari hari untuk jaga negeri dan realisasikan kemakmuran kolektif bersatu jaga negeri;positif;5883;netral
Dalam Nama Yesus 2025 #kaburajadulu😇;dalam nama yesus kaburajadulu;netral;5884;netral
@N4N60R14N Udh gue bilang akan ada macem2 gini. Untung ga milih itu setidaknya gue hanya menikmati kebijakan yg ga gue pengen krna gue ga percaya pemerintah jd udh jaga2 dulyan. Sehat2 para pencari rejeki dn pendidikan.;udh saya bilang akan ada macam gini untung ga milih itu setidaknya saya hanya menikmati kebijakan yang ga saya pengen krna saya ga percaya pemerintah jadi udh jaga dulyan sehat para pencari rezeki dn pendidikan;negatif;5884;negatif
First time ditinggal kerja ke luar negeri selama seminggu rasanya kek beda aja gitu pas ditinggal wfh ke Bandung ;first time ditinggal kerja ke luar negeri selama seminggu rasanya seperti beda saja gitu pas ditinggal wfh ke bandung;negatif;5884;negatif
gaji di papua berapa ya🤔;gaji di papua berapa iya;netral;5884;netral
@tirta_cipeng Memang dok koen motivasi bagi orang-orang apa-apa flexing dikit-dikit coli dikit-dikit ngencuk makin banyak civil society kaya anda. Makin maju Indonesia setelah #kaburajadulu / 1 periode ini.;memang dok koen motivasi bagi orang orang apa apa flexing dikit dikit coli dikit dikit ngencuk makin banyak civil society kaya anda makin maju indonesia setelah kaburajadulu periode ini;positif;5885;negatif
@russeverst Huhuhu iya kakk makasihhh let's go #kaburajadulu;huhuhu iya kakk makasihhh let s go kaburajadulu;positif;5885;positif
Cari kerjaan di Konoha kaya persyaratan jdi model🗿;cari kerjaan di konoha kaya persyaratan jadi model;netral;5886;negatif
saking bahagianya sampe pas mahasiswa itu udah kerja di luar negeri dan diundang pulang sbg alumni buat sharing session pengalaman itu yang dia ceritain ke para mahasiswa juniornya ((nyokap sendiri saat itu malah udah lupa));saking bahagianya sampai pas mahasiswa itu sudah kerja di luar negeri dan diundang pulang sbg alumni buat sharing session pengalaman itu yang dia ceritain ke para mahasiswa juniornya ibu sendiri saat itu bahkan sudah lupa;positif;5886;positif
 Kita semua sudah paham seluruh fraksi di DPR telah sepakat tunjangan perumahan dihapus termasuk tunjangan lain yang masih dalam proses. Moratorium kunjungan kerja ke luar negeri juga sudah diberlakukan sampai batas waktu yang belum ditentukan tegas Andre.;kita semua sudah paham seluruh fraksi di dpr telah sepakat tunjangan perumahan dihapus termasuk tunjangan lain yang masih dalam proses moratorium kunjungan kerja ke luar negeri juga sudah diberlakukan sampai batas waktu yang belum ditentukan tegas andre;netral;5888;netral
yaudah bay ya kalau benar terjadi;ya sudah bay iya kalau benar terjadi;negatif;5888;negatif
Benar2 cermatlah dalam penyelidikan/penyidikan-mu atas Proyek #KeretaCepatWhoosh @KPK_RI ! ‍️️ Cc: @puanmaharani_ri @DPR_RI @prabowo @AgusYudhoyono @KemenkoInfra @Yusrilihza_Mhd @kumham_imipas #BerantasKorupsiKolusiNepotisme #IndonesiaGelap #IndonesiaCemas2045 #Indonesia #NKRI;benar cermatlah dalam penyelidikan penyidikan mu atas proyek keretacepatwhoosh cc berantaskorupsikolusinepotisme indonesiagelap indonesiacemas indonesia nkri;netral;5891;netral
@ueda_yoga @ARSIPAJA kan udah paling bener #KaburAjaDulu yuk;kan sudah paling benar kaburajadulu yuk;netral;5892;netral
lagian juga sebenernya ga perlu buat gaji gede ampe 2 digit karena kebutuhan orang relatif, yang penting perusahaan mau manusiawi aja buat nunjang hak pekerjanya, lu liat loker sekarang udah nuntut banyak dapet benefitnya dikit;lagian juga sebenernya ga perlu buat gaji gede ampe digit karena kebutuhan orang relatif yang penting perusahaan mau manusiawi saja buat nunjang hak pekerjanya kamu lihat loker sekarang sudah nuntut banyak dapat benefitnya dikit;positif;5892;positif
yah gmn pak disini pajak kita buat Aniani;yah gmn pak disini pajak kita buat aniani;negatif;5892;negatif
hal yang bikin pengen banget #kaburajadulu tapi masih berat juga;hal yang bikin pengen banget kaburajadulu tapi masih berat juga;negatif;5893;negatif
iya bang, ditunggu kepindahannya yaa. lumayan mengurangi saingan😁. btw... emang ada biaya buat pindah😂?;iya bang ditunggu kepindahannya yaa lumayan mengurangi saingan ngomong-ngomong emang ada biaya buat pindah;netral;5893;negatif
"3 hal yang harus klian pelajari dulu sebwlum ke luar negri
-harus bisa b.ingris
-punya duit
-punya skil dan menetap di sana dan pulang klo sudah kaya😎";hal yang harus kalian pelajari dulu sebwlum ke luar negri harus bisa b ingris punya duit punya skil dan menetap di sana dan pulang kalau sudah kaya;negatif;5893;netral
Kembali ke Senopati setelah 2 minggu di Amsterdam kaya pulang dr negara miskin ke negara maju. Jam 7 pagi mau sarapan tinggal nyebrang jalan. Di Amsterdam cari yg buka jam 8 sj susah hrs jalan +/-15 menit. Omeletnya lbh jelek dan harganya 4x lipat Ga jadi #kaburajadulu dah :)) https://t.co/sM6vHttiwp;kembali ke senopati setelah minggu di amsterdam kaya pulang dr negara miskin ke negara maju jam pagi mau sarapan tinggal nyebrang jalan di amsterdam cari yang buka jam saja susah harus jalan menit omeletnya lbh jelek dan harganya x lipat ga jadi kaburajadulu deh;negatif;5893;negatif
Syarat : goodlooking🤭;syarat goodlooking;positif;5896;netral
kerja apa adanya ngumpulin modal kalo dh cukup serah lu mau cari yg lebih besar;kerja apa adanya ngumpulin modal kalau dh cukup serah kamu mau cari yang lebih besar;negatif;5896;negatif
Bahlil:bahan lilin😹;bahlil bahan lilin;negatif;5897;netral
Documentary CNA soal Indonesia s Brain Drain aka #kaburajadulu: yg diwawancara kebanyakan kerja di Thailand bukan di SG xixixi https://t.co/SjdEwcie0k https://t.co/PvzjGxhHMZ;documentary cna soal indonesia s brain drain dikenal juga sebagai kaburajadulu yang diwawancara kebanyakan kerja di thailand bukan di sg tertawa;netral;5897;netral
@polisiolahraga yang ngomong masalahnya yang gak cabut cabut ya gue juga pengen cabut mah tapi kan gak gampang. plan nya jg harus jelas kiranya hidup di luar negeri udah pasti indah apa yak? ikutan LPK gakuat sama budaya/etos kerja disana nangis 2 minggu kemudian pulang.;yang bicara masalahnya yang gak pergi pergi iya saya juga pengen pergi mah tapi kan gak gampang plan nya juga harus jelas kiranya hidup di luar negeri sudah pasti indah apa yak ikutan lpk gakuat sama budaya etos kerja disana menangis minggu kemudian pulang;negatif;5898;negatif
@AirinDatangLagi Ini terispirasi dari #KaburAjaDulu ;ini terispirasi dari kaburajadulu;positif;5899;positif
"sekarang: #kaburajadulu
dulu: #dirumahaja";sekarang kaburajadulu dulu dirumahaja;negatif;590;netral
gimana sekarang kak? nggak panik kah dengan situasi global kayak gini?😭;bagaimana sekarang kak tidak panik kah dengan situasi global kayak gini;negatif;590;negatif
me be like : maaf Pak saya butuh makan, bukan ngasih makan bapak;me be like maaf pak saya butuh makan bukan memberikan makan bapak;netral;590;negatif
Sometime kita terlupa luar biasanya kerja sama itu adalah peninggalan berharga kita. Mari implementasikan dalam rutinitas harian untuk lestarikan bangsa dan capai kemakmuran kolektif. Bersatu Jaga Negeri https://t.co/j0qcxYFE2R;sometime kita terlupa luar biasanya kerja sama itu adalah peninggalan berharga kita mari implementasikan dalam rutinitas harian untuk lestarikan bangsa dan capai kemakmuran kolektif bersatu jaga negeri;positif;5901;netral
Yuk #kaburajadulu ke New York terus tinggal di apartemen kayak gini...;yuk kaburajadulu ke new york terus tinggal di apartemen kayak gini;netral;5905;positif
calo juga jadi penyebab susah nya masuk kerja;makelar juga jadi penyebab susah nya masuk kerja;negatif;5905;negatif
iya bg cuman bisa tutup lubang, gali lubang;iya abang cuman bisa tutup lubang gali lubang;negatif;5907;negatif
ya Allah spt biasa (berdoa kerja di luar negeri);iya allah seperti biasa berdoa kerja di luar negeri;positif;5907;positif
Gw mw ke Jepang aja lh;saya now watching ke jepang saja lh;negatif;5908;netral
enak . bukan bersyukur ya, disini gaji kecil, banyak syarat pula😭😭;enak bukan bersyukur iya disini gaji kecil banyak syarat pula;negatif;5908;negatif
gua niatnya 2027 mau ke Jepang bg di Konoha ini Gua GK ada maju²nya jangnkan mau ngumpul buat makan aja pas²an bg🙏;saya niatnya mau ke jepang abang di konoha ini saya gk ada maju²nya jangnkan mau berkumpul buat makan saja pas²an abang;negatif;5909;negatif
ett udh hampir 4ribu orng indonesia ke luar kerja dan menetap di sana cuyy.;ett udh hampir ribu orng indonesia ke luar kerja dan menetap di sana cuyy;negatif;591;negatif
yauda kalo enak bersyukur. gd masalah dimana;yauda kalau enak bersyukur gd masalah dimana;negatif;5912;negatif
Gue umur 22 udah kaga bisa kerja di mana mana anj minimal harus duit dua digit🥰;saya umur sudah tidak bisa kerja di mana mana anj minimal harus duit dua digit;netral;5913;negatif
#usaha aja dulu;usaha saja dulu;negatif;5913;netral
Kerja atau dikerjain wkwk;kerja atau dikerjain wkwk;netral;5916;negatif
ayooooo aku ikut jugaaa yaaa;ayooooo aku ikut jugaaa yaaa;netral;5916;netral
@Hojungl @1 Ayo aja gue mah tapi ini kalo ada bienen yang baca langsung gue setor nama pembuatnya ya? Karena tim #KaburAjaDulu ;ayo saja saya mah tapi ini kalau ada bienen yang baca langsung saya setor nama pembuatnya iya karena tim kaburajadulu;netral;5917;netral
#KaburAjaDulu tar balik² bikin partai nasionalis;kaburajadulu nanti balik² bikin partai nasionalis;negatif;5917;negatif
Info loker by biar bisa #kaburajadulu gapapa jd kang mandiin hamster u juga @jennierubyjane;informasi loker by biar bisa kaburajadulu gapapa jadi kang mandiin hamster kamu juga;negatif;5919;netral
dr sekian banyak trend, trend ini yg paling pgn ak join dr kecil🥹;dr sekian banyak trend trend ini yang paling pgn saya join dr kecil;positif;592;positif
marilah #kaburajadulu;marilah kaburajadulu;positif;5921;netral
sbelum fomo dri smp smpe skrng sma juga lagi brusha ngejar buat bisa ke luar 😭;sbelum fomo dari smp smpe skrng sama juga lagi brusha ngejar buat bisa ke luar;netral;5921;netral
#NKRIHARGAMATI BANGUN NASIONALISME TINGGI UNTUK MENCIPTAKAN RASA PATRIOTISME TERHADAP NEGARA INI;nkrihargamati bangun nasionalisme tinggi untuk menciptakan rasa patriotisme terhadap negara ini;positif;5923;positif
@RomeoWalker19 Definisi #KaburAjaDulu yg sesungguhnya https://t.co/ImpI8wAFxq;definisi kaburajadulu yang sesungguhnya;netral;5923;netral
di tik tak jg BS belajar BHS inggris mah gratis LG.;di tik tidak juga bisa belajar bhs inggris mah gratis lagi;negatif;5925;netral
mau kak👍🙏😫;mau kak;netral;5926;netral
klo aku bisa mengulang waktu, pengen kerja di luar negri, tinggal disana🥰;kalau aku bisa mengulang waktu pengen kerja di luar negri tinggal disana;netral;5926;positif
bersaing sama gaji bawah umr luar ?;bersaing sama gaji bawah umr luar;negatif;5926;negatif
Tak segampang itu kelihatan nya, kita harus punya uang yang puluhan mau pun ratusan juta buat bertahan hidup di sana dan transportasi untuk keliling🙏😭;tidak segampang itu kelihatan nya kita harus punya uang yang puluhan mau pun ratusan juta buat bertahan hidup di sana dan transportasi untuk keliling;negatif;5926;negatif
Emang. Lagi mikirin visa mau ke Aussie 😭😭;emang lagi mikirin visa mau ke aussie;netral;5927;netral
I'm the next;i m the lanjut;netral;5927;netral
yah jelas lebih gede karena kurs dollar aja yang berapa;yah jelas lebih gede karena kurs dollar saja yang berapa;negatif;5928;netral
emas dari mas Gibran 😭🤣;emas dari mas gibran;netral;593;netral
yukk,,,ke jepang;yukk ke jepang;positif;593;netral
bismillah ya Allah, pengen kerja ke Singapura kalau engga Australia 😭🤲;bismillah iya allah pengen kerja ke singapura kalau engga australia;netral;593;netral
#TOLAKRUUTNI;tolakruutni;negatif;593;negatif
ajakin gw plis keluar negri,gak tahan dsni bnyk persyaratan nya😭😭;ajakin saya plis keluar negri gak tahan dsni banyak persyaratan nya;negatif;593;negatif
tinggu aku, insyaallah next years;tinggu aku insyaallah lanjut years;positif;5937;positif
"Buat saya Negara adalah ""Perusahaan Jasa""
Negara menyediakan segala regulasi dan apa yang dibutuhkan agar konsumennya(masyarakat) bisa betah dan konsumen membayar negara dengan pajak,jadi jika Manajemen negara tidak sebaik negara sebelah yahh tidak ada salahnya untuk pindah.";buat saya negara adalah perusahaan jasa negara menyediakan segala regulasi dan apa yang dibutuhkan agar konsumennya masyarakat bisa betah dan konsumen membayar negara dengan pajak jadi jika manajemen negara tidak sebaik negara sebelah yahh tidak ada salahnya untuk pindah;positif;5938;negatif
